plot_id,triplet,quad,fucus_percent_total,fucus_number_adults,fucus_sporelings_percent,fucus_sporelings_number,acrosiphonia,chaetomorpha,cryptosiphonia,endocladia,gloiopeltis,halosaccion,hildenbrandia,masto_pap,melanosiphon,odonthalia,palmaria,petrocelis,pilayella,porphyra,pterosiphonia,ralfsia_hild,l_sitkana,l_scutulata,barnacles,barnacle_spat,mytilus,nucella,pagurus,siphonaria,onchidella,lottids,lottidae,l_digit_strig,nereidae,emplectonema,paranemertes,amphiporus,margarites,cucumaria,leptasterias,year,ulva,enteromorpha,clad_sericea,soranthera,polysiphonia,myelophycus,lottiidae,buccinum,spirorbidae,katharina,margarits_juv,elachista,neorhodomela,colpomenia,erect_coralline,antho_artemesia,crustose_coralline,a_arcta,petrocelia,callithamnion,hiatella_arctica,epiactis,irridescent_snail_homalopoma,cryptonatica_acrosiphonia,lepidochiton,flatworm,unident_polychaete,idotea
532_7,7,532,25,6,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,20,0.5,4,0,0,5,0,78,0,0,0,1,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,94,45,0.5,10-100,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,1,0,255,0,30,0,12,2,5,5,0,41,0,0,0,4,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,60,19,1,10-100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,295,2,24,0.5,5,0,0,5,0,57,0,0,0,1,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,45,13,2,10-100,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,265,1,35,0.5,3,0,1,10,1,39,0,0,0,4,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,100,55,0.5,0-10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,229,1,12,0,10,0,1,5,0,16,0,0,0,3,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,100, 19,  0,  0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,155,1,8,0,1,3,1,3,0,27,0,0,0,0,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,26,11,1,100-1000,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,137,2,8,0,7,0,0,3,0,64,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,92,55,0.5,0-10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,166,7,10,0,3,0,0,0,0,64,0,0,0,0,0,1,0,0,0,2013,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,6,13,0.5,0-10,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,147,4,10,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,30,9,0.5,0-10,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,211,7,32,0.5,4,0,1,0,0,42,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,40,10,0.5,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,210,2,0,0.5,45,1,0,0,0,28,0,0,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,60,30,1,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,145,2,65,0.5,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,30,18,2,100-1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214,0,25,0.5,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,40,35,2,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,268,1,60,0.5,0.5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,98,45,0.5,0-10,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,4,0,160,0,25,0.5,0.5,0,2,1,0,12,0,0,0,1,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,55,21,0.5,0-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,231,1,18,0,3,0,1,3,0,66,0,0,0,1,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,94,55,1,100-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,135,2,30,0,3,0,0,1,0,28,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,6,8,2,10-100,0,0,0,5,3,0.5,0,2,0,0,0,0,0,0,0,0,140,6,20,12,0.5,0,0,3,3,36,0,0,0,0,0,0,0,0,0,2014,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,50,19,0.5,10-100,0,0,0,0,0,0.5,0,2,0,3,0,0,0,0,0,0,12,0,0.5,0.5,0,0,50,0,3,6,0,0,0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,20,18,0.5,10-100,0,0,0,6,0.5,0,0,1,0,0,0,0,0,0,0,0,12,1,5,0.5,0.5,0,1,4,1,26,0,0,0,0,0,0,0,0,0,2014,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,55,26,0.5,.5-10,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,3,0,45,3,4,0.5,1,0,110,8,1,13,0,0,0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,2,3,1,10-100,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,51,2,18,4,1,0,0,1,0,62,0,0,0,0,1,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,20,17,1,10-100,0,0,0,3,0,0,0,0.5,0,3,0,0,0,0,5,0,89,0,14,0.5,26,0,0,3,0,111,0,0,0,0,0,0,0,0,0,2014,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,12,18,0.5,.5-10,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,1,0,58,2,6,0.5,0.5,0,0,2,0,49,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,3,3,1,10-100,0,0,0,5,0.5,0,0,0,0,4,0,0,0,0,6,0,121,2,7,0.5,8,0,0,3,0,44,0,0,0,0,0,0,0,0,0,2014,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,4,11,1,10-100,0,0,0,10,0.5,0,0,0.5,0,2,0,0,0,0,6,0,172,4,35,0.5,10,0,0,3,0,129,0,0,0,1,0,1,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,0.5,3,0.5,.5-10,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,0,0,320,31,60,15,8,0,0,0,0,73,0,0,0,0,1,1,0,0,0,2014,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,  0.0,  0.0,  0.0,  0.0,0,0,0,0.5,0,0,0,0.5,0,2,0,0,0,0,0.5,0,72,4,50,0.5,10,0,0,1,0,88,0,0,0,1,1,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,7,7,0.5,10-100,0,0,0,4,0.5,0,0,0.5,0,8,0,0,0,0,15,0,251,5,20,0.5,12,1,0,1,1,97,0,0,0,0,0,0,0,0,0,2014,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,80,32,0.5,.5-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,190,2,12,0.5,15,5,12,5,0,74,0,0,0,0,2,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,50,22,0.5,10-100,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,3,0,210,11,8,0,10,4,5,0,0,46,0,0,0,0,0,0,0,0,0,2014,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,45,21,0.5,10-100,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,2,0,141,9,30,0.5,10,0,0,1,0,73,0,0,0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,0,0,0.5,10-10010-100,0,0,0,3,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,112,11,6,0.5,2,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,2,2,1,10-100,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,420,54,52,0.5,8,2,0,0,0,119,0,0,0,1,1,1,0,0,0,2014,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,10,13,0.5,.5-10,0,0,0,2,0.5,0,0,0.5,0,6,0,0,0,0,8,0,290,7,8,0.5,12,0,1,2,0,26,0,0,0,0,0,0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,2,0,2,10-100,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,4,0,310,40,35,0.5,6,0,0,0,0,126,0,0,0,2,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,30,17,1,10-100,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,18,0,260,15,20,0.5,10,0,0,0,0,101,0,0,0,4,1,0,0,0,0,2014,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,50,16,0.5,.5-10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,240,8,18,0.5,18,0,0,2,0,96,0,0,0,2,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,14,11,0.5,10-100,0,0,0,1,0,0,0,0,0,5,0,0,0,0,30,0,360,7,18,0.5,18,0,0,1,2,91,0,0,0,1,0,0,0,0,0,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,70,21,4,100-1000,0,0,0,2,0,0,0,0.5,0,1,0,0,0,0,0.5,0,170,4,15,0,15,0,0,3,0,37,0,0,0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,88,23,0.5,.5-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,110,2,10,0.5,18,0,0,2,0,83,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,85,16,0.5,.5-10,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,140,2,6,0,8,0,2,1,0,56,0,0,0,0,0,1,0,0,0,2014,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,96,60,1,10-100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,145,2,15,0,6,0,0,5,0,25,0,0,0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,92,30,0.5,10-100,0,0,0,0,0,0,0,0.5,0,17,0,0,0,0,20,0,160,7,6,0.5,10,0,0,1,0,47,0,0,0,0,0,0,0,0,0,2014,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,1,0,1,.5-10,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,92,6,10,0.5,0.5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,7,5,1,10-100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,130,8,18,0.5,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,42,20,3,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,180,5,35,0.5,1,0,0,0,0,19,0,0,0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,100, 55,  0,  0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,16,0,1,0,12,3,0,26,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,90,55,2,100-1000,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,170,3,30,0,0.5,0,0,0,0,10,0,0,0,2,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,96,65,12,100-1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,260,1,50,0.5,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,97,35,1,.5-10,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4,0,160,1,7,0,1,0,3,1,0,49,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,7,11,1,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,87,7,8,0.5,12,0,0,0,0,86,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,92,40,0.5,.5-10,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,1,0,180,4,15,0,7,0,0,0,0,33,0,0,0,1,0,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,20,30,0.5,10-100,0,0,0,12,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,30,12,22,0.5,0.5,0,0,6,1,80,0,0,0,1,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,4,4,0.5,10-Jan,0,0,0,0.5,0,0,0,6,0,3,0,0,0,0,1,0,4,0,3,0.5,0,0,0,3,1,6,0,0,0,0,0,1,0,0,0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,1,6,0.5,10-100,0,0,0,5,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,1,15,18,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,0.5,3,1,10-100,0,0,0,4,0.5,0,0,1,0,0,0,0,0,0,0,0,7,16,8,0.5,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,5,9,0.5,10-100,0,0,0,3,1,0,0,0.5,0,3,0,0,0,0,2,0,12,5,20,0.5,10,0,0,0,5,95,0,0,0,2,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,6,3,0.5,10-100,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,6,0,90,12,25,0,22,0,0,0,0,125,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,0,0,0.5,10-100,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0.5,2,0,0,0,1,65,0,0,0,1,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,12,11,0.5,10-Jan,0,0,0,10,0,0,0,0,0,6,0,0,0,0,6,0,105,11,8,0.5,12,0,0,0,0,12,0,0,0,1,0,0,0,0,0,2015,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,18,17,1,10-100,0,0,0,9,0,0,0,0,0,3,0,0,0,0,3,0,15,30,30,0,20,1,0,0,2,45,0,0,0,2,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,55,23,0.5,10-100,0,0,0,1,0.5,0,0,0.5,0,3,0,0,0,0,3,0,23,35,22,0.5,12,0,0,0,2,67,0,0,0,2,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,16,16,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,5,0,0,0,0,1,0,6,20,0,1,0,0,0,0,5,92,0,0,0,1,0,0,0,0,0,2015,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,18,9,0.5,10-100,0,0,0,0.5,0,0,0,0,0,12,0,0,0,0,10,0,25,13,18,0,30,1,0,0,6,43,0,0,0,0,0,0,0,0,0,2015,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,2,2,0.5,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,6,13,15,0,26,0,0,0,1,77,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,1,1,1,10-100,0,0,0,0.5,0,0,0,0,0,10,0,0,0,0,7,0,88,14,11,0,14,1,0,0,0,63,0,0,0,0,0,0,0,0,0,2015,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,1,1,0.5,10-100,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,10,6,45,0.5,18,0,0,2,0,115,0,0,0,1,0,0,0,0,0,2015,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,13,12,1,10-100,0,0,0,2,3,0,0,0.5,0,0,0,0,0,0,1,0,36,25,6,0,1,1,3,2,0,55,0,0,0,2,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,10,21,0.5,10-100,0,0,0,2,0.5,0,0,0,0,1,0,0,0,0,2,0,85,55,16,0,22,5,0,0,0,53,0,0,0,1,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,4,6,0.5,10-100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,210,85,5,0,18,6,0,0,0,43,0,0,0,0,0,0,0,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,90,50,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,6,0,30,175,6,0,2,2,0,0,0,33,0,0,0,1,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532, 92, 55,  0,  0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,25,35,10,0,10,1,0,0,0,22,0,0,0,0,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,10,9,0.5,10-100,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,8,0,140,95,14,0,18,0,0,0,0,65,0,0,0,1,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,90,45,0.5,10-Jan,0,0,0,1,0,0,0,0,0,6,0,0,0,0,9,0,95,20,15,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,99,35,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,4,10,55,0,24,0,1,0,0,55,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,22,15,1,10-100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,110,35,18,0,26,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2015,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,60,15,1,10-100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,60,10,10,0,13,0,2,0,0,78,0,0,0,0,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,100, 35,  0,  0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,18,0,8,3,6,0,0,30,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,28,10,1,10-100,0,0,0,5,1,0,0,0,0,2,0,0,0,0,1,0,18,22,12,0,8,0,0,1,0,32,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,3,4,1,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,210,12,10,0,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,88,40,0.5,10-Jan,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,2,0,165,12,18,0,4,0,3,0,0,26,0,0,0,1,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,100.0, 55.0,  0.0,  0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,40,0,0.5,0,1,2,0,6,0,0,0,1,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,65,20,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,45,65,0.5,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,100.0, 40.0,  0.0,  0.0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,85,0,35,0,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,100,65,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,55,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,10,7,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,40,7,8,0.5,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,40,10,1,10-100,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,5,0,7,15,30,0,8,0,0,0,0,130,0,0,0,0,0,0,0,0,0,2015,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
